LocalDate,CloudCover,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,1/4 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,over 1/2 of sky,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/28/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,1/4 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,clear,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
2/29/2008,over 1/2 of sky,,,,,,,,
